nScenarios,pv_mean,pv_std,load_mean,load_std,sol,time,memory
4,276.13958333333335,285.20777969723474,323.63125,173.37781439226154,368.61,5.4,78.33
4,273.38645833333334,281.78005925861737,322.67291666666665,166.35985435643136,364.71,5.5,78.08
4,274.5770833333333,282.1960287486219,324.5729166666667,169.57505742244757,374.28,5.6,79.67
4,272.559375,281.13062858531805,330.23645833333336,174.5874668085406,404.91,5.5,78.67
4,275.97291666666666,282.7801614030937,327.38854166666664,170.42978018196604,381.81,5.4,79.08
4,276.6458333333333,284.9630725040917,330.9583333333333,176.08089503754297,397.25,6.4,76.69
4,275.7604166666667,285.176073344451,328.30625,172.74973999769387,390.2,5.2,78.62
4,275.60625,283.3276514672324,331.42291666666665,175.19885099935175,400.41,5.4,77.65
4,285.85729166666664,286.46240218133033,338.840625,173.1644320786153,390.14,5.7,77.31
4,276.13958333333335,285.20777969723474,323.63125,173.37781439226154,368.61,5.5,79.06
4,267.4791666666667,276.2596306453506,313.48229166666664,167.93730228545095,356.17,5.4,77.72
4,264.81458333333336,272.93997736802817,312.5572916666667,161.13607587015267,352.4,5.8,77.74
4,265.96875,273.34187968568625,314.38958333333335,164.2528636731378,361.63,5.4,78.47
4,264.0125,272.30506378034295,319.8822916666667,169.10803314424462,391.32,5.4,78.5
4,267.3177083333333,273.90808258839,317.12291666666664,165.07831441922664,368.95,5.6,78.97
4,267.9677083333333,276.01756265634305,320.5729166666667,170.5613461724541,383.89,5.3,78.12
4,267.109375,276.2262444831701,318.009375,167.33250398914146,377.09,5.2,77.27
4,266.9625,274.4400948787974,321.03020833333335,169.70052673741645,386.98,5.8,78.97
4,276.8927083333333,277.4744122004735,328.2114583333334,167.72929943674103,377.0,6.3,76.45
4,267.4791666666667,276.2596306453506,313.48229166666664,167.93730228545095,356.17,4.9,77.22
4,273.4322916666667,282.4094580181082,320.453125,171.67819396155426,364.7,5.6,78.54
4,270.70520833333336,279.0127044485727,319.5135416666667,164.7270568368271,360.88,5.9,77.71
4,271.88958333333335,279.4281923556743,321.38437500000003,167.9097663975884,370.29,5.5,77.53
4,269.89166666666665,278.36969672641374,326.9947916666667,172.8776809684811,400.63,5.4,78.66
4,273.2666666666667,280.00975640244314,324.1770833333333,168.75599772006046,377.79,6.0,77.54
4,273.9302083333334,282.16652372010736,327.715625,174.36068598844,393.1,5.5,78.85
4,273.05833333333334,282.38002307273007,325.08958333333334,171.06298089639301,386.11,5.5,77.66
4,272.909375,280.55669698763097,328.1791666666666,173.4850551420464,396.22,5.4,78.04
4,283.05625000000003,283.6477785081423,335.51666666666665,171.46846871623043,386.02,5.3,77.48
4,273.4322916666667,282.4094580181082,320.453125,171.67819396155426,364.7,5.6,77.48
4,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,353.03,5.5,78.71
4,262.66770833333334,270.722787757911,310.025,159.83073859555302,349.31,6.0,77.68
4,263.81874999999997,271.12750010853597,311.83958333333334,162.92226832601202,358.43,5.4,77.91
4,261.87395833333335,270.0966783875697,317.28229166666665,167.74264948798282,387.89,6.0,78.71
4,265.1541666666667,271.69111671032886,314.55312499999997,163.7424807135716,365.72,5.4,78.15
4,265.79583333333335,273.7816393118895,317.97708333333327,169.1823187417243,380.56,5.3,77.54
4,264.95,273.9898732161464,315.43541666666664,165.98518318610968,373.8,5.6,78.23
4,264.80625000000003,272.2219012177458,318.43333333333334,168.32927841650786,383.6,6.0,77.02
4,274.6489583333334,275.21932163079487,325.55312499999997,166.37352050001138,373.72,5.5,78.35
4,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,353.03,5.4,79.14
4,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,360.82,5.7,77.22
4,268.02708333333334,276.25142249979405,316.3489583333333,163.09529358807873,357.01,5.1,77.89
4,269.1979166666667,276.6617632519169,318.20625,166.24866027812325,366.36,5.3,77.73
4,267.21666666666664,275.6136523237233,323.75937500000003,171.16505592685297,396.4,5.3,78.74
4,270.56354166666665,277.2356380108624,320.97083333333336,167.08612793797565,373.77,6.2,77.84
4,271.2208333333333,279.37235491539286,324.46770833333335,172.63160468585968,388.9,5.4,78.53
4,270.35520833333334,279.5829721320785,321.87083333333334,169.36745919047993,382.0,5.5,77.76
4,270.20625,277.7747753023496,324.92812499999997,171.76406219914293,392.01,5.5,79.04
4,280.253125,280.8408609104114,332.19687500000003,169.76897381265235,381.93,5.3,78.12
4,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,360.82,5.7,77.98
4,273.975,282.96677734909684,321.0885416666667,172.01928965828202,365.47,6.1,78.31
4,271.2395833333333,279.56286989660555,320.140625,165.05451598015338,361.63,5.3,78.39
4,272.4270833333333,279.98164913048566,322.0229166666667,168.24446095337896,371.09,5.4,78.19
4,270.42083333333335,278.9222434645641,327.63645833333334,173.22208235852398,401.48,5.6,77.07
4,273.809375,280.5631958958196,324.81875,169.09394597413643,378.58,5.8,78.52
4,274.4739583333333,282.72714991842975,328.3625,174.70186762620293,393.92,5.3,79.38
4,273.6010416666667,282.9397022389781,325.73229166666664,171.40241848181412,386.91,5.5,79.15
4,273.45000000000005,281.1094582186804,328.82604166666664,173.82760212156066,397.04,6.2,77.77
4,283.61354166666666,284.2073119587002,336.1822916666667,171.80865264565384,386.86,5.4,78.34
4,273.975,282.96677734909684,321.0885416666667,172.01928965828202,365.47,5.4,77.01
4,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,353.03,5.9,78.29
4,262.66770833333334,270.722787757911,310.025,159.83073859555302,349.31,5.4,77.84
4,263.81874999999997,271.12750010853597,311.83958333333334,162.92226832601202,358.43,5.5,77.62
4,261.87395833333335,270.0966783875697,317.28229166666665,167.74264948798282,387.89,6.0,77.57
4,265.1541666666667,271.69111671032886,314.55312499999997,163.7424807135716,365.72,5.8,77.62
4,265.79583333333335,273.7816393118895,317.97708333333327,169.1823187417243,380.56,5.6,77.71
4,264.95,273.9898732161464,315.43541666666664,165.98518318610968,373.8,5.6,77.21
4,264.80625000000003,272.2219012177458,318.43333333333334,168.32927841650786,383.6,5.3,78.05
4,274.6489583333334,275.21932163079487,325.55312499999997,166.37352050001138,373.72,5.3,78.56
4,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,353.03,5.6,78.5
4,276.68541666666664,285.76609570414934,324.2604166666667,173.71749904608455,369.35,6.2,77.01
4,273.92604166666666,282.3261567779335,323.303125,166.68160732186692,365.45,5.2,77.98
4,275.1166666666666,282.7454644002073,325.20625,169.90460485991593,375.05,5.6,78.58
4,273.096875,281.67775672933016,330.87916666666666,174.9279499993418,405.72,5.8,76.54
4,276.5208333333333,283.3376221182759,328.02812500000005,170.76124578823803,382.57,5.2,78.7
4,277.18854166666665,285.51789818014316,331.5989583333333,176.42320773662857,398.04,5.7,78.44
4,276.30312499999997,285.7348014524442,328.9458333333334,173.09152619632258,391.0,6.2,78.67
4,276.153125,283.889522215188,332.0708333333334,175.54242181774435,401.22,5.7,77.89
4,286.41562500000003,287.01951128804126,339.50416666666666,173.50535949735257,390.96,5.6,78.53
4,276.68541666666664,285.76609570414934,324.2604166666667,173.71749904608455,369.35,5.4,78.24
4,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,360.82,5.3,77.88
4,268.02708333333334,276.25142249979405,316.3489583333333,163.09529358807873,357.01,5.2,76.63
4,269.1979166666667,276.6617632519169,318.20625,166.24866027812325,366.36,5.3,78.08
4,267.21666666666664,275.6136523237233,323.75937500000003,171.16505592685297,396.4,5.9,76.89
4,270.56354166666665,277.2356380108624,320.97083333333336,167.08612793797565,373.77,5.4,77.64
4,271.2208333333333,279.37235491539286,324.46770833333335,172.63160468585968,388.9,5.7,79.48
4,270.35520833333334,279.5829721320785,321.87083333333334,169.36745919047993,382.0,5.6,77.42
4,270.20625,277.7747753023496,324.92812499999997,171.76406219914293,392.01,5.3,77.08
4,280.253125,280.8408609104114,332.19687500000003,169.76897381265235,381.93,5.5,78.42
4,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,360.82,6.2,77.45
5,268.02187499999997,276.81694997293374,314.1177083333333,168.27839903638332,356.3,6.7,88.31
5,265.3489583333333,273.4901426448766,313.184375,161.46353582680118,352.51,6.9,88.03
5,266.50624999999997,273.8953361583049,315.028125,164.58755882959193,361.79,7.2,86.64
5,264.5416666666667,272.8576096407958,320.5239583333333,169.45243601622138,391.53,6.6,84.68
5,267.8604166666667,274.4615218474648,317.7645833333333,165.4162634204783,369.1,6.8,83.39
5,268.51145833333334,276.57818811240327,321.21979166666665,170.9025286407136,384.07,7.4,82.98
5,267.65208333333334,276.78592321020665,318.65208333333334,167.67194282981987,377.25,7.5,83.83
5,267.503125,274.99285576065614,321.6770833333333,170.0430744933757,387.16,7.1,83.82
5,277.45,278.03394576921715,328.87708333333336,168.0694836959595,377.2,6.7,83.71
5,268.02187499999997,276.81694997293374,314.1177083333333,168.27839903638332,356.3,6.6,82.34
5,276.13958333333335,285.20777969723474,323.63125,173.37781439226154,367.97,6.7,83.2
5,273.38645833333334,281.78005925861737,322.67291666666665,166.35985435643136,364.07,6.9,83.44
5,274.5770833333333,282.1960287486219,324.5729166666667,169.57505742244757,373.64,6.9,85.71
5,272.559375,281.13062858531805,330.23645833333336,174.5874668085406,404.27,6.8,82.84
5,275.97291666666666,282.7801614030937,327.38854166666664,170.42978018196604,381.17,6.9,84.34
5,276.6458333333333,284.9630725040917,330.9583333333333,176.08089503754297,396.61,7.3,83.34
5,275.7604166666667,285.176073344451,328.30625,172.74973999769387,389.56,7.8,83.34
5,275.60625,283.3276514672324,331.42291666666665,175.19885099935175,399.77,6.8,84.37
5,285.85729166666664,286.46240218133033,338.840625,173.1644320786153,389.5,6.3,83.68
5,276.13958333333335,285.20777969723474,323.63125,173.37781439226154,367.97,7.3,83.63
5,267.4791666666667,276.2596306453506,313.48229166666664,167.93730228545095,355.53,7.2,83.95
5,264.81458333333336,272.93997736802817,312.5572916666667,161.13607587015267,351.76,8.0,83.8
5,265.96875,273.34187968568625,314.38958333333335,164.2528636731378,360.99,6.6,84.45
5,264.0125,272.30506378034295,319.8822916666667,169.10803314424462,390.69,7.1,83.82
5,267.3177083333333,273.90808258839,317.12291666666664,165.07831441922664,368.31,6.8,82.8
5,267.9677083333333,276.01756265634305,320.5729166666667,170.5613461724541,383.25,6.9,83.43
5,267.109375,276.2262444831701,318.009375,167.33250398914146,376.45,7.0,83.57
5,266.9625,274.4400948787974,321.03020833333335,169.70052673741645,386.34,6.5,82.17
5,276.8927083333333,277.4744122004735,328.2114583333334,167.72929943674103,376.36,7.1,84.47
5,267.4791666666667,276.2596306453506,313.48229166666664,167.93730228545095,355.53,6.9,84.52
5,273.4322916666667,282.4094580181082,320.453125,171.67819396155426,364.06,6.9,84.59
5,270.70520833333336,279.0127044485727,319.5135416666667,164.7270568368271,360.24,7.0,83.83
5,271.88958333333335,279.4281923556743,321.38437500000003,167.9097663975884,369.65,9.5,83.72
5,269.89166666666665,278.36969672641374,326.9947916666667,172.8776809684811,399.99,6.6,84.14
5,273.2666666666667,280.00975640244314,324.1770833333333,168.75599772006046,377.15,6.9,83.47
5,273.9302083333334,282.16652372010736,327.715625,174.36068598844,392.46,6.6,83.26
5,273.05833333333334,282.38002307273007,325.08958333333334,171.06298089639301,385.47,6.8,84.22
5,272.909375,280.55669698763097,328.1791666666666,173.4850551420464,395.58,7.7,86.66
5,283.05625000000003,283.6477785081423,335.51666666666665,171.46846871623043,385.38,7.1,82.88
5,273.4322916666667,282.4094580181082,320.453125,171.67819396155426,364.06,6.9,83.55
5,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,352.39,6.7,84.37
5,262.66770833333334,270.722787757911,310.025,159.83073859555302,348.67,7.0,83.79
5,263.81874999999997,271.12750010853597,311.83958333333334,162.92226832601202,357.79,7.1,82.57
5,261.87395833333335,270.0966783875697,317.28229166666665,167.74264948798282,387.25,8.3,82.62
5,265.1541666666667,271.69111671032886,314.55312499999997,163.7424807135716,365.08,7.2,82.87
5,265.79583333333335,273.7816393118895,317.97708333333327,169.1823187417243,379.92,7.3,81.84
5,264.95,273.9898732161464,315.43541666666664,165.98518318610968,373.16,6.7,83.65
5,264.80625000000003,272.2219012177458,318.43333333333334,168.32927841650786,382.96,7.7,84.51
5,274.6489583333334,275.21932163079487,325.55312499999997,166.37352050001138,373.08,8.3,81.67
5,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,352.39,6.9,83.8
5,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,360.18,6.7,83.51
5,268.02708333333334,276.25142249979405,316.3489583333333,163.09529358807873,356.37,6.0,84.67
5,269.1979166666667,276.6617632519169,318.20625,166.24866027812325,365.72,6.1,84.26
5,267.21666666666664,275.6136523237233,323.75937500000003,171.16505592685297,395.76,6.7,83.07
5,270.56354166666665,277.2356380108624,320.97083333333336,167.08612793797565,373.13,7.3,82.54
5,271.2208333333333,279.37235491539286,324.46770833333335,172.63160468585968,388.26,6.8,84.61
5,270.35520833333334,279.5829721320785,321.87083333333334,169.36745919047993,381.36,6.9,83.7
5,270.20625,277.7747753023496,324.92812499999997,171.76406219914293,391.37,7.0,81.48
5,280.253125,280.8408609104114,332.19687500000003,169.76897381265235,381.29,7.0,84.44
5,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,360.18,7.3,83.0
5,273.975,282.96677734909684,321.0885416666667,172.01928965828202,364.84,6.8,83.73
5,271.2395833333333,279.56286989660555,320.140625,165.05451598015338,360.99,7.3,84.01
5,272.4270833333333,279.98164913048566,322.0229166666667,168.24446095337896,370.45,7.0,83.31
5,270.42083333333335,278.9222434645641,327.63645833333334,173.22208235852398,400.84,7.2,83.73
5,273.809375,280.5631958958196,324.81875,169.09394597413643,377.94,7.8,84.52
5,274.4739583333333,282.72714991842975,328.3625,174.70186762620293,393.28,6.8,83.99
5,273.6010416666667,282.9397022389781,325.73229166666664,171.40241848181412,386.27,6.8,83.92
5,273.45000000000005,281.1094582186804,328.82604166666664,173.82760212156066,396.4,6.7,82.41
5,283.61354166666666,284.2073119587002,336.1822916666667,171.80865264565384,386.22,6.8,83.66
5,273.975,282.96677734909684,321.0885416666667,172.01928965828202,364.84,7.5,82.98
5,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,352.39,7.1,82.17
5,262.66770833333334,270.722787757911,310.025,159.83073859555302,348.67,7.1,84.41
5,263.81874999999997,271.12750010853597,311.83958333333334,162.92226832601202,357.79,6.6,83.69
5,261.87395833333335,270.0966783875697,317.28229166666665,167.74264948798282,387.25,6.9,84.31
5,265.1541666666667,271.69111671032886,314.55312499999997,163.7424807135716,365.08,7.0,85.46
5,265.79583333333335,273.7816393118895,317.97708333333327,169.1823187417243,379.92,7.8,83.65
5,264.95,273.9898732161464,315.43541666666664,165.98518318610968,373.16,6.6,84.1
5,264.80625000000003,272.2219012177458,318.43333333333334,168.32927841650786,382.96,7.1,82.69
5,274.6489583333334,275.21932163079487,325.55312499999997,166.37352050001138,373.08,6.6,84.04
5,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,352.39,6.8,83.27
5,276.68541666666664,285.76609570414934,324.2604166666667,173.71749904608455,368.71,8.4,82.7
5,273.92604166666666,282.3261567779335,323.303125,166.68160732186692,364.81,7.0,83.42
5,275.1166666666666,282.7454644002073,325.20625,169.90460485991593,374.41,8.0,82.78
5,273.096875,281.67775672933016,330.87916666666666,174.9279499993418,405.08,6.7,89.62
5,276.5208333333333,283.3376221182759,328.02812500000005,170.76124578823803,381.93,7.1,83.6
5,277.18854166666665,285.51789818014316,331.5989583333333,176.42320773662857,397.4,7.9,83.52
5,276.30312499999997,285.7348014524442,328.9458333333334,173.09152619632258,390.36,7.3,82.06
5,276.153125,283.889522215188,332.0708333333334,175.54242181774435,400.58,6.7,83.96
5,286.41562500000003,287.01951128804126,339.50416666666666,173.50535949735257,390.32,6.7,83.09
5,276.68541666666664,285.76609570414934,324.2604166666667,173.71749904608455,368.71,6.7,84.01
5,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,360.18,7.4,83.91
5,268.02708333333334,276.25142249979405,316.3489583333333,163.09529358807873,356.37,7.2,83.61
5,269.1979166666667,276.6617632519169,318.20625,166.24866027812325,365.72,6.9,84.42
5,267.21666666666664,275.6136523237233,323.75937500000003,171.16505592685297,395.76,7.3,82.9
5,270.56354166666665,277.2356380108624,320.97083333333336,167.08612793797565,373.13,7.0,83.59
5,271.2208333333333,279.37235491539286,324.46770833333335,172.63160468585968,388.26,7.1,85.02
5,270.35520833333334,279.5829721320785,321.87083333333334,169.36745919047993,381.36,8.0,82.43
5,270.20625,277.7747753023496,324.92812499999997,171.76406219914293,391.37,6.5,85.14
5,280.253125,280.8408609104114,332.19687500000003,169.76897381265235,381.29,7.2,83.88
5,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,360.18,6.7,83.03
6,268.02187499999997,276.81694997293374,314.1177083333333,168.27839903638332,356.58,8.3,90.07
